duration,src_bytes,dst_bytes,count,srv_count,protocol,flag,attack
0.5369,1869,81,179,10,0,1,1
0.2943,32,1249,248,7,0,0,1
0.1934,144,34,21,28,0,1,0
0.984,127,0,258,14,0,0,1
0.5767,107437,480,78,12,0,2,0
0.3844,16387,70611,67,7,0,0,0
0.5647,108,1930,46,10,2,0,0
0.2174,258,85,37,24,0,3,0
0.3646,438,810,72,27,0,0,0
1.2005,2595,533,30,9,1,0,0
0.727,2950,10,130,36,0,2,1
0.3171,865,166,215,30,1,2,1
0.2099,514,1553,43,26,0,2,0
0.2317,2613,252,283,5,0,0,1
0.0582,5269,1286,30,7,0,0,0
0.7445,413,192,65,6,2,0,0
0.0205,49,46,189,57,2,3,1
0.1798,1148,438,291,67,1,1,1
0.1597,382,184,43,31,2,0,0
0.2111,344,7,66,15,0,1,0
0.4126,36,209,21,34,0,1,0
0.1985,2408,1828,42,5,0,1,0
1.0608,578,41,145,34,0,0,1
0.4529,18948,2180,60,3,1,3,0
0.2378,617,607,58,17,0,0,0
0.8259,2776,711,70,9,0,2,0
0.1562,51,214,56,4,0,0,0
0.4488,21693,684,70,33,0,2,0
0.3632,1181,3304,215,42,1,3,1
0.1837,34365,7,214,48,0,2,1
0.6006,164,2152,49,5,0,2,1
1.1187,68,7,38,33,0,0,0
0.3676,18,137,18,31,2,2,0
0.0782,10,35,39,28,1,0,0
0.3449,244,129,138,5,1,2,1
0.178,15994,73,134,31,1,1,1
0.6755,444,122,84,46,0,0,1
0.0088,1031,48,62,6,0,0,0
0.1229,19,929,30,19,0,0,0
0.4208,1618,4,284,60,0,0,1
0.2861,377,123,55,18,0,0,0
1.2185,691,34,71,3,1,2,0
0.7037,1785,443,71,28,0,0,0
1.4237,335,1658,15,11,2,1,0
0.4984,444,4004,68,24,0,0,0
0.2343,27759,4591,76,18,0,0,0
0.3671,1035,35158,33,15,1,0,0
0.1113,1688,2249,62,6,0,0,0
0.4984,228,1007,225,24,1,0,1
1.4555,20735,48,5,30,0,3,0
0.513,1664,15059,59,23,0,3,0
0.1788,73,2204,25,10,1,0,0
0.0546,41,80,5,28,1,2,0
0.7396,36,1242,46,22,2,1,0
0.1159,14355,231,1,23,1,0,0
0.5372,295,6305,2,15,1,0,1
0.6556,20,41,27,18,1,0,0
0.3032,15016,131,4,18,1,0,0
1.3627,1369,1441,71,28,0,1,0
0.0235,74,1216,9,8,1,1,0
0.0853,257,22,41,2,1,3,0
0.954,450,77910,53,18,0,0,0
0.8672,19,283,61,21,2,0,0
0.0735,124268,377,227,43,2,2,1
0.0878,166,4216,18,1,0,0,0
0.8926,342,90,195,6,1,1,1
0.0173,127,1312,33,28,0,1,1
1.0798,3040,64,37,4,2,0,0
0.522,30,19465,50,3,0,0,1
0.0161,39494,1699,39,3,0,3,0
0.3423,13821,21,45,3,0,1,0
0.1998,21461,11,224,6,1,3,1
0.2921,102,257,72,6,1,2,0
0.9083,12807,1086,180,60,0,2,1
0.1852,26,6,287,20,1,3,1
0.5529,1836,31,254,52,1,0,1
0.0977,545,0,190,57,1,1,1
0.3421,102,55,31,8,0,0,0
0.1551,187,8,78,18,1,0,0
0.2384,37,360,37,29,0,0,0
0.2789,19933,49,51,34,0,1,0
1.3349,134,33,56,29,1,0,0
0.1731,73539,713,72,11,1,2,1
1.0772,5,148,19,1,0,0,0
0.0752,26700,24,236,68,1,1,1
1.897,13478,591,3,20,1,2,0
0.3235,113,996,51,7,0,0,0
0.049,96,25696,14,6,0,0,0
0.711,1331,56,78,34,0,2,0
0.1968,1512,66,57,25,0,1,0
0.6139,653,1511,32,13,1,0,0
0.0257,934,103,46,3,0,1,0
0.0535,6084,83,210,45,0,0,1
0.2974,17403,81743,70,25,0,0,0
0.0487,218,41072,60,24,0,0,0
0.5833,523,1214,27,18,0,0,0
0.2621,4026,62,89,8,1,1,1
0.0424,934,1183,13,9,0,0,0
0.2375,20,304,154,48,0,2,1
0.3635,42,13188,63,26,0,2,0
0.0145,20061,4354,26,22,1,0,0
0.047,3,126,32,48,1,1,1
0.3839,25838,19999,47,14,0,0,0
0.869,16,516,47,28,1,2,0
0.4675,430,9542,64,20,0,0,0
0.7118,3726,10415,57,27,0,1,0
0.5685,626,10247,48,21,2,2,0
0.1134,83051,10,178,65,2,0,1
0.5988,77,773,53,33,0,3,0
0.0067,597,1178,48,18,0,0,0
0.1176,365,116,17,28,1,0,0
1.1681,223,6935,31,29,0,0,0
0.3377,319,8,281,7,0,2,1
0.9847,37,4789,32,20,0,0,0
0.0095,2403,24,263,59,0,3,1
0.0535,4410,338,54,7,0,0,0
0.269,609,2287,73,33,1,0,0
0.1551,229,81,82,25,0,0,1
1.1765,1519,83,52,3,2,0,0
0.4156,144,375,77,6,0,0,1
0.821,1232,203,29,26,1,0,0
0.1925,2060,90,136,48,0,3,1
0.865,4402,1006,3,11,0,0,0
0.2002,277,110,17,33,1,1,0
0.0786,244,648,73,6,1,2,0
0.043,121,14,225,56,2,1,1
0.1057,506,52,24,15,1,0,0
0.1904,1908,748,48,61,1,1,1
0.5606,734,1009,60,21,0,0,0
0.3749,280,820,10,28,1,0,0
0.5782,0,504,62,14,0,1,0
0.4107,328,182,71,69,0,2,1
0.307,198,6559,18,31,0,3,0
0.4345,297,1559,29,2,0,3,0
0.8455,65,904,22,29,0,0,0
0.2119,3165,23623,17,4,0,3,0
0.0245,1455,412,153,16,1,0,1
0.4157,19,916,51,21,0,2,0
1.1367,386,3885,13,30,1,0,0
0.4035,36,15391,25,34,0,0,0
0.1756,2334,130,173,40,1,3,1
0.5213,653,215,106,54,1,2,1
0.0077,82,1039,67,58,0,2,1
0.2154,13655,55,5,11,0,2,0
0.2532,2163,461,4,17,1,0,0
0.6283,214,7224,72,20,0,0,0
1.2406,23,55,66,20,0,0,0
1.2494,160,229,5,26,0,1,0
1.196,191030,70,22,24,0,0,0
0.1982,100,14713,55,10,1,0,0
0.1867,1944,24849,52,14,1,1,0
0.1475,6386,816,20,33,1,1,0
0.9441,1071,251,48,20,0,3,0
2.5571,128,5547,64,4,1,0,0
0.0534,2244,273,223,51,0,1,1
0.3018,461,265,7,14,0,0,0
0.3097,966,64,23,15,1,0,0
2.196,980,192,51,18,0,1,0
1.0344,14,1466,72,10,1,0,0
0.4356,207,4234,69,26,0,2,0
0.2678,12,798,5,34,1,2,0
0.7445,402,3,229,34,0,0,1
1.2453,2242,107,8,15,0,0,0
0.4464,3868,369,41,28,0,0,0
0.2889,192788,47,180,17,2,2,1
0.7857,241,3884,15,15,0,0,0
1.3448,408,129,67,12,0,2,0
0.7689,65,2565,50,16,0,3,0
0.4742,871010,1232,39,25,0,1,1
0.5973,793,302,22,30,1,0,0
0.8883,305,9171,62,3,0,0,0
0.5018,522,40,53,26,1,1,0
0.356,962,1977,70,13,1,3,0
0.1975,353,1213,70,20,1,1,0
0.361,1483,69,16,2,1,0,0
0.0132,363,146,70,62,0,0,1
0.0181,17881,4388,64,7,0,0,0
0.4976,205,450,43,29,0,0,0
0.4065,392,347,52,30,1,3,0
1.5626,844,280,10,29,0,0,0
0.2509,2214,11,243,59,0,1,1
0.7983,1,111037,46,23,2,0,0
0.1815,1289,53,217,68,0,1,1
0.1456,3021,275,11,22,0,0,0
0.0545,3226,83,86,54,1,0,1
0.0058,261,12118,79,12,1,0,0
1.4771,192878,169,70,19,0,3,1
0.3791,2,42,24,11,0,0,0
0.0944,6548,280,264,48,0,0,1
0.2528,9460,17,70,19,2,0,0
0.1225,3612,512,100,63,1,0,1
0.486,121,169,66,21,1,0,0
1.107,198,9,66,31,0,1,0
0.8703,7183,651,43,37,1,0,1
1.2316,2021,1,219,38,0,0,1
0.2065,5724,42117,71,29,0,0,0
0.0565,73650,268,209,29,0,1,1
0.8622,1506,7098,39,3,1,3,0
0.2235,292,43,43,25,1,2,0
0.2548,241,241,74,28,0,0,0
3.1697,1182,22231,37,3,1,0,0
0.6918,2,13975,48,33,0,0,0
0.5363,7184,1093,34,1,0,2,0
0.2654,271,233,138,57,0,3,1
0.6886,58,254,10,1,0,1,0
0.0898,238,59677,70,23,1,0,0
0.261,148,734,58,15,0,0,0
0.0879,168,21553,72,20,0,0,0
0.2444,24,155,70,33,0,0,0
0.758,35921,2232,72,26,1,0,0
0.1794,14,482,72,28,0,0,0
0.0464,92,449,22,29,0,0,0
0.1691,1655,212,27,34,2,0,0
0.0611,2062,249,258,13,0,1,1
0.1118,24,1621,12,10,1,0,0
1.7603,56,258,10,28,2,0,0
0.8315,123,4502,62,31,0,0,0
0.3905,6,3534,10,4,0,0,0
0.3467,19845,50,54,23,2,0,0
0.3205,164,2767,53,1,0,1,0
0.1709,60,24,236,61,0,0,1
0.0377,239,11897,69,8,0,2,0
0.0532,7,6,2,2,2,1,0
0.5171,2262,182,76,22,1,0,0
0.4029,183,60,3,24,0,2,0
0.08,143,1646,17,1,0,0,0
2.167,45,1884,74,30,0,1,0
0.5001,273,365,78,4,1,2,0
1.2875,107,253,54,19,0,3,0
0.9993,35,110,56,2,2,0,0
0.9088,8443,23811,11,20,0,3,0
1.1456,1178,262,43,23,1,0,0
0.5076,36,26,239,34,0,3,1
0.7265,1353,110,11,13,0,2,0
0.2419,1027,18,125,52,0,3,1
1.635,1547,1148,47,5,1,0,0
0.2153,32,5,99,49,0,1,1
0.5658,285,12,56,7,1,0,0
1.5939,48,37,53,4,1,0,0
0.2615,59865,578,60,21,1,0,0
0.2301,1152,218,65,11,0,2,0
0.5112,42,13556,58,34,0,0,0
0.0278,7767,750,65,4,1,3,0
0.4711,63,565,36,24,0,0,0
0.9445,821,471,63,1,0,2,0
0.0618,33,941,8,33,1,0,0
0.1582,164,299,48,69,1,1,1
1.1907,548,11749,4,6,0,0,0
0.5356,659,240,48,31,0,0,0
0.3917,78765,752,30,17,0,1,0
0.373,215256,517,214,62,1,3,1
0.0736,6,7,99,54,1,3,1
0.124,21,268666,4,11,0,0,0
0.2691,6,94,73,25,1,2,0
0.9917,346,70,17,12,0,0,0
1.2053,439,1103,256,28,1,1,1
0.3756,5754,43,147,33,1,0,1
0.3592,5925,79,6,8,0,0,0
0.0228,23,7887,78,23,0,0,0
0.2192,225,3,226,23,0,1,1
0.0439,1031,3598,28,26,1,0,0
0.6339,123,324,65,28,0,0,0
0.2665,254,41592,78,18,0,0,0
0.1087,148,87,14,30,1,0,0
0.5403,6623,3,44,34,1,0,1
0.3964,885,495,51,15,1,0,0
0.9955,790,810,254,59,2,2,1
0.1648,5,4,264,26,0,1,1
0.1037,22928,399,74,18,0,0,0
0.045,959,793,242,6,1,1,1
0.5678,112,10465,70,12,0,0,0
0.843,4226,8269,127,57,0,1,1
0.1248,473,14,28,21,1,0,0
0.0434,421,55,62,19,0,0,0
0.2031,0,1731,64,11,0,1,0
0.4923,28339,269,102,39,1,1,1
0.233,116,11035,54,4,0,0,0
0.2602,2564,406,58,23,1,1,0
0.0861,3,632,62,17,1,0,0
0.4743,1138,88,68,7,1,0,1
0.6742,163,91,2,1,0,0,0
1.2098,20981,19,57,21,0,0,0
0.1719,16698,11047,29,16,0,2,0
0.0727,14126,446859,14,32,0,2,0
0.1691,103,1743,7,6,0,1,0
0.8252,9943,9365,31,15,0,0,0
1.504,955,3455,69,26,0,1,0
0.3616,122,267,9,18,0,0,1
0.0995,1072,25,139,68,1,1,1
1.709,267,11043,32,27,1,0,0
0.5527,43,3616,62,21,0,0,0
0.2423,252,1823,69,2,0,0,0
0.108,451804,1403,56,58,0,3,1
0.1527,332,1431,25,23,1,3,0
0.2217,27489,75,32,20,0,3,1
0.1858,57,93,66,19,2,0,0
0.0463,2413,22,39,2,1,2,0
0.2123,240,87,72,13,0,0,0
0.5518,28,5607,65,21,2,2,0
0.1222,123,411,61,6,0,0,0
0.0148,27445,283,7,22,2,0,0
0.7377,5,49014,6,1,0,2,0
1.0446,4038,751,58,8,1,3,1
0.2727,685,2847,9,25,0,1,1
0.4307,3,5587,45,2,0,1,0
0.1839,0,954,3,3,0,0,1
0.4086,33992,446,69,31,0,1,0
0.0528,3305,466,34,35,0,1,1
1.1924,155,216,32,8,1,1,0
0.3432,5029,1002,4,21,0,3,0
0.0936,50,87,74,18,0,2,0
0.0085,34,2238,50,15,1,2,0
0.1202,32,46,65,28,1,1,0
0.0748,141,916,43,17,0,0,0
0.1443,2022,18,62,1,0,0,0
0.997,473,101,33,27,2,0,0
0.014,352,96,259,34,0,3,1
0.2367,980,541,79,23,0,0,0
0.9137,103,1112,48,13,0,2,1
0.6575,82,126,53,20,0,0,0
0.8918,353,3,28,17,1,0,0
0.1688,23,866,69,31,1,0,0
0.8286,307,1206,2,20,0,2,0
1.4634,3620,112,22,11,1,0,0
0.0829,667,3232,72,14,0,2,0
0.079,4895,0,209,10,1,2,1
0.0813,219,1723,5,26,2,0,0
0.3879,3267,1051,173,44,0,0,1
0.3327,0,9307,48,7,0,0,0
0.0158,898,782,19,3,0,0,0
0.0559,1944,1,76,18,1,0,0
0.3135,19,235,42,9,0,0,0
1.2874,33,785,42,24,0,3,0
0.0352,178,1554,65,26,1,0,0
0.9212,122,2521,27,18,0,0,0
0.0296,936,1147,12,20,1,1,0
1.1683,387,41,63,9,1,0,0
0.4855,34,1114,110,41,0,0,1
0.4028,1,2191,64,12,1,0,0
1.109,2028,196,19,17,2,0,0
0.1925,1536,3,145,8,2,2,1
0.5753,20345,24,222,44,0,1,1
0.502,17900,3239,37,26,0,0,0
0.705,120,183,35,33,0,2,0
0.0322,32167,2547,78,18,1,2,1
0.9254,242,3439,78,34,0,0,0
0.7559,7,1685,71,3,1,3,0
1.1168,14059,221,50,1,2,0,0
0.0889,231,147,65,28,1,1,1
0.264,31,487,49,5,2,0,0
0.2281,1586,513,34,6,0,0,0
0.2662,9295,304,87,12,0,2,1
0.0982,8054,11146,17,5,1,0,0
0.172,30,2423,54,33,0,2,0
0.0865,117,11,68,34,1,0,1
0.1643,9,85,71,27,0,2,0
1.8288,298,19800,40,13,0,2,0
0.5555,2794,170,157,63,0,1,1
0.6631,166668,47,99,46,1,3,1
0.1141,1836,1441,104,23,0,3,1
0.2741,654,185,133,5,2,0,1
0.1553,258,1999,218,13,0,2,1
0.6933,10,4210,52,31,1,0,0
0.6379,414,4239,27,3,2,0,0
0.3251,326,51126,63,1,0,0,0
0.2211,541,179,3,31,0,0,0
0.1776,39,24,58,16,1,0,0
1.0533,47,248,59,24,0,0,0
0.021,28555,52,101,65,0,1,1
0.8363,4155,2332,178,10,0,1,1
1.6628,115641,1297,60,16,0,0,0
0.1716,539,90,79,34,1,2,1
0.715,47,14999,17,27,2,1,0
0.5869,8398,294,49,28,0,3,0
0.3862,1080,41,146,22,0,1,1
0.0914,32099,6136,48,24,1,2,0
0.0908,37,93,227,58,0,3,1
0.374,5536,292,39,34,1,2,0
0.1488,4968,675,52,12,2,2,0
0.1132,21,16098,78,33,1,0,0
0.3456,739,168,49,5,1,0,0
0.1448,25,145,40,34,1,0,0
0.1854,6028,1108,15,32,0,1,0
0.1818,5975,66,68,26,0,0,0
0.1885,86739,250,184,13,2,1,1
1.1487,65,260,14,18,0,1,0
1.5886,68,86,6,6,2,2,0
0.3913,54716,11088,74,34,1,0,0
1.0188,22,424,44,23,0,2,0
1.3252,53,145,33,29,0,3,0
0.4395,90,307,56,33,0,2,0
0.0836,34422,483,195,53,1,0,1
0.1637,1081,5,232,35,1,1,1
1.1162,34,268,51,17,0,0,0
0.4025,9208,3,156,50,0,1,1
0.4169,239,2087,56,3,0,0,0
0.3984,100,35723,74,34,0,0,1
0.3113,807,27085,68,17,0,2,0
1.1851,1234,6714,36,18,0,0,0
0.5747,107954,8,83,11,0,1,1
0.1259,237,77,28,21,0,0,0
0.0232,82924,18,221,13,0,3,1
0.1258,62,1513,73,21,1,0,0
0.0159,294114,844,75,5,2,0,0
0.036,314,2895,75,28,1,3,0
0.3015,598,16,72,25,1,2,1
0.0169,478,2927,98,23,1,0,1
0.3546,439,7540,33,8,1,2,0
0.7958,5700,10630,16,23,1,0,0
1.173,474,17944,79,10,1,0,0
0.4811,1781,59,159,21,1,1,1
0.0016,1440,211,53,1,0,0,0
1.2724,259,121,212,15,0,1,1
0.1784,28,257,73,2,1,1,1
1.3123,106,2114,53,3,2,0,0
0.1269,9,632,218,59,1,2,1
0.0251,29281,1483,31,9,2,1,1
0.2691,624,18973,8,14,0,2,0
0.1324,239,16903,14,9,0,3,0
0.625,23510,2874,37,28,0,0,0
0.561,1088,388,48,29,0,0,0
0.2263,247,61,234,50,2,1,1
0.1682,1170,47,214,22,0,3,1
1.2727,140,780,74,24,1,0,0
0.0612,302,1181,47,3,1,0,0
0.0115,153,10738,247,21,2,0,1
0.3744,276,209,40,3,1,0,0
0.3187,19,92,63,12,1,0,0
0.0063,1051,20,87,42,1,3,1
0.0688,172,1926,182,41,0,0,1
0.1519,528,2126,36,13,0,2,0
2.2703,10976,27179,71,22,0,3,0
0.1664,3531,2516,45,13,0,1,0
0.0213,282,1794,50,2,0,0,0
2.0681,466,1758,49,30,1,1,0
0.4797,1651,0,124,62,1,0,1
0.4696,3483,29,6,30,1,0,0
0.0694,1583,19,56,23,1,3,0
0.1184,141,1287,9,10,1,0,0
0.2725,322,74,35,10,1,3,0
0.4931,392993,36,69,43,1,1,1
0.9677,368,310,6,10,2,0,0
0.7711,25901,182,123,53,2,2,1
2.4173,6339,3024,19,32,0,1,0
0.0885,8696,1452,53,9,2,2,0
0.4946,9638,85,13,1,1,1,0
0.1178,1040,10026,66,7,2,0,0
1.0668,5135,6534,56,20,1,3,0
0.0272,2202,14,250,41,1,1,1
0.5175,23919,1,223,24,2,2,1
0.5317,1127,591,54,30,0,0,1
0.2213,697,288,33,15,2,1,1
0.2138,145078,195,132,55,0,1,1
1.2066,3669,1025,222,41,1,0,1
0.1571,402,144,22,20,0,0,0
0.5417,2,330,43,28,1,3,0
0.6042,82,9055,9,8,0,0,0
0.4378,503,197,108,44,1,3,1
0.2832,13960,2910,14,23,0,0,0
0.4882,4641,6,28,25,2,0,0
1.702,89,195,30,29,0,2,0
0.2287,286,4700,23,25,1,3,0
0.1288,42,1,172,35,2,0,1
0.0707,163,3422,54,11,1,3,1
0.0122,1900,18,74,19,2,1,0
1.2593,56,64,11,28,0,2,0
0.479,207,1196,57,9,1,0,0
0.1708,4879,7,161,16,0,0,1
0.0211,2,501,38,11,0,1,0
0.1217,1,31,183,41,1,1,1
0.8297,10089,3446,8,29,0,0,0
0.0067,10989,1210,7,4,1,0,0
0.2049,3305,488,40,15,1,0,1
0.6498,3902,1,14,28,0,0,0
0.7019,2605,1091,70,8,2,0,0
0.1006,5019,831,4,6,0,0,0
0.7932,188,7361,25,23,0,1,0
0.2336,5043,2163,34,6,1,1,1
0.3065,145,2182,43,20,0,1,0
0.6007,8473,47,39,22,0,3,0
0.1782,5409,1355,4,19,0,2,0
0.9614,313,499,41,30,0,0,0
0.5694,1559,7,79,28,0,0,0
1.3555,2,30,36,31,0,0,0
0.3917,30526,46,112,45,0,1,1
0.3157,602,3,213,25,1,0,1
0.706,67,93,17,30,1,2,0
0.0011,5683,98,105,47,1,1,1
0.5559,231,1233,4,12,0,0,0
0.0884,334,866,4,10,0,0,0
0.0144,70,15,125,18,1,3,1
0.6468,2246,1239,55,24,0,0,0
0.141,1316,517,9,7,2,0,0
0.0892,728,2306,74,6,0,0,0
2.022,125,511,56,4,0,1,0
0.9948,29366,414,34,10,0,1,1
0.0258,3540,14,140,9,0,2,1
0.0603,133,63,11,24,0,3,0
0.0737,108,754,69,32,1,0,0
0.0918,70,58,147,24,1,2,1
0.0572,88006,897,17,9,0,1,0
0.0236,51761,433,249,7,0,0,1
0.1879,74,243,233,59,0,2,1
0.6669,1002,12,57,22,1,0,0
0.1593,6388,274,31,33,1,0,0
0.7288,322,166,11,28,0,0,0
1.2122,362,26,25,8,0,0,0
0.0249,521,251,62,14,1,0,0
0.0853,5435,2288,242,36,0,3,1
0.2714,7,37,227,68,1,0,1
0.5867,42,2619,51,2,1,2,0
0.3825,4048,10,63,27,0,0,0
0.5672,113769,2905,65,5,0,0,0
0.0472,4608,449,79,11,0,0,0
0.2644,12774,2005,65,17,0,2,0
0.2757,2074,2734,34,28,2,0,0
0.1345,1960,374,49,31,2,0,0
0.1721,77,728,51,4,0,0,0
0.1564,100,2747,77,28,2,2,0
0.0302,98,1109,12,17,1,0,0
0.0431,15,11,138,57,1,1,1
0.7592,0,7643,36,13,1,1,0
0.3946,975,132,220,17,0,1,1
0.6302,70306,97,75,4,0,0,0
0.0973,17698,18565,54,25,0,1,0
0.0287,3,4241,57,4,0,0,0
0.2807,1204,18,38,32,0,0,0
0.3618,1180,32576,67,15,0,0,0
0.2701,660,70,57,56,0,1,1
0.0717,266,86,77,1,0,0,0
0.7455,76,1861,30,17,1,0,0
0.1125,16,1286,19,26,0,0,0
0.1936,544,2423,294,36,1,2,1
0.3957,1076,158,12,21,1,0,0
0.053,11786,16,174,21,0,1,1
0.0015,631,12,99,68,1,2,1
0.2771,244,41,41,34,0,0,0
0.025,301,105,203,13,0,3,1
0.4619,203,4122,53,30,0,0,0
0.2875,7,438,75,14,1,1,1
1.5047,5333,917,79,14,0,0,0
0.0885,187,100,237,51,1,2,1
0.6379,4768,350,235,5,0,1,1
0.0851,28,724,71,11,1,1,1
0.2983,76,1488,30,14,0,0,0
0.3719,39460,642,31,24,0,0,0
2.028,782,554,31,14,1,0,0
0.2746,446,2242,31,21,1,0,0
0.1391,1195,30412,9,26,1,0,0
0.3747,595,154,26,20,1,1,0
0.1756,246,831,69,9,0,1,0
0.2889,294,30,10,34,1,3,0
0.2081,489249,139,116,26,0,2,1
0.2409,221,30,23,8,0,2,0
0.8824,396,167,12,22,1,1,0
0.1251,40,87,72,4,2,0,0
0.0447,12457,289,261,27,1,1,1
0.3022,829,22,63,22,0,0,0
0.3201,362,432,68,7,0,3,0
0.3734,801,18,61,9,2,1,1
0.2217,77,294,57,17,0,0,0
0.0348,938,8622,188,48,1,2,1
0.2328,696,4359,73,28,1,0,0
0.2692,97,661,78,3,0,1,0
1.0317,474,6,237,14,1,1,1
0.1324,14393,6440,52,4,0,0,0
0.0591,8556,19,215,21,2,2,1
0.3285,415,326,186,48,0,0,1
0.052,6285,12,122,34,1,2,1
0.7165,1137,57,74,28,1,3,0
0.0459,954,7435,59,31,1,0,0
0.6513,55,2590,6,23,1,0,0
0.1503,44,52141,20,26,0,2,0
0.1847,2551,472,226,17,1,1,1
0.1833,11694,240,227,31,1,1,1
0.9333,99,34,71,21,2,1,0
0.2331,41,228,8,18,0,2,0
0.7619,3901,566,25,4,0,3,0
0.8629,45793,551,191,48,0,1,1
1.9979,109,27,65,24,0,0,0
0.8064,68,28,26,21,1,2,0
0.3184,131,7311,7,31,2,0,0
0.4067,98,116,27,23,0,3,0
0.1291,3,22,1,25,1,1,0
1.5687,2197,413335,35,6,0,3,0
0.805,4705,240,57,10,2,0,1
0.218,3169,887,13,4,0,2,0
0.4739,166,913,16,7,0,1,0
0.1532,19299,381,31,1,1,1,0
0.1496,1119,217,213,47,0,3,1
0.2214,822,38290,4,16,0,0,0
0.25,131,11327,12,21,0,2,0
0.0371,6623,1704,177,32,0,0,1
1.1006,1,764,66,15,0,0,0
0.7849,396,382,39,12,1,0,0
0.1039,405,2,100,20,1,0,1
0.0654,67,1357,104,7,0,2,1
0.536,788,848,222,31,1,1,1
0.1251,150,2000,42,28,2,0,0
1.4473,9677,34,34,26,0,0,0
0.1896,3765,829,18,10,0,0,0
0.6261,163,33,12,3,0,0,0
0.2386,17,489,40,24,0,1,0
0.2537,702,103,28,23,1,0,0
0.4794,3341,445,116,29,1,1,1
0.0638,89,210,21,1,0,2,0
0.0751,79,5909,32,28,0,0,0
0.0053,287,133,59,2,2,1,0
0.4583,266,486,1,6,0,0,0
0.3377,136,174,236,57,0,0,1
0.5434,45542,2,117,64,1,2,1
0.3735,360,121,74,30,0,0,0
0.4897,2609,21,15,7,1,0,0
1.8823,17,195,5,5,1,3,0
0.5599,980,20,61,8,1,0,1
0.238,10,529,22,12,0,0,0
1.2998,1301,17,21,3,0,0,0
0.0238,83,73,40,31,0,2,0
0.6644,852,1462,125,20,1,2,1
1.2162,198,291,67,4,0,0,0
0.7452,248,88,22,11,2,0,0
1.9461,1361,217,230,52,1,0,1
0.1317,5270,236,130,23,2,2,1
1.2256,140,36,208,55,0,2,1
0.1439,3607,637,7,33,0,0,0
0.3357,1794,136,75,61,0,1,1
0.27,125,241,34,28,1,1,0
0.3832,47,366,63,31,0,2,0
0.1273,1759,196,145,16,1,1,1
0.0628,9688,34,34,51,0,0,1
0.3158,1230,799,143,46,1,3,1
0.2256,35,1821,76,24,0,2,1
1.5424,1479,926,48,2,0,0,0
0.1367,73395,238,104,68,0,1,1
0.0464,9384,755,87,40,0,2,1
0.4936,341,21,76,16,1,2,1
0.1606,803,52,15,4,1,1,0
0.1546,40,1015,61,55,1,1,1
0.5551,191,617,195,59,1,1,1
0.4851,13,11206,29,27,0,2,0
0.3321,14366,1099,138,67,2,0,1
0.2633,683,118,109,35,1,2,1
0.3611,1281,951,2,25,0,0,0
0.0989,74,533,12,2,0,1,0
0.2163,1186,417,65,6,0,0,0
0.6547,607,2150,9,26,2,0,0
0.113,1582,260,30,6,2,0,1
0.0312,18022,1202,235,24,0,1,1
0.0225,1162,238,19,34,1,0,0
0.2035,18640,178,76,1,0,2,0
0.3208,1315,193,76,17,1,3,1
0.6311,581,43,61,13,0,2,0
0.0097,5093,292501,74,19,0,0,0
2.1033,81,94296,5,30,0,0,0
3.8073,426,3675,48,4,2,0,0
0.2758,301,6446,28,16,0,3,0
0.2951,14189,136803,9,24,0,0,0
0.2572,46,1814,44,28,1,2,0
0.4017,352,426,31,24,0,0,0
0.1609,0,261,20,8,1,0,0
1.7941,2516,19190,73,15,2,0,0
1.1237,7471,75,65,17,2,0,0
0.2444,268,41,42,30,1,2,0
0.7359,103209,200,168,49,1,0,1
0.6557,136,7541,76,17,0,0,0
0.3685,35656,84,2,20,0,0,0
0.0803,153,610,67,8,2,0,0
0.2841,7013,33,260,67,1,1,1
0.4858,3,1672,26,21,2,1,0
0.2489,14,108,39,21,1,0,0
1.8941,632,32,59,19,0,0,0
0.0059,4132,2,164,25,1,1,1
0.3626,726,5015,4,23,1,3,0
0.2396,12,413,36,22,0,0,0
0.0546,1006,447,77,2,2,0,1
0.7399,2903,13,28,32,1,0,0
1.5265,36265,77,21,22,2,0,0
0.5577,200,179,74,6,1,2,0
0.3163,392318,10762,277,60,1,0,1
1.367,4466,32814,78,30,1,2,0
0.6797,384,3,44,48,1,0,1
1.7001,26,906,21,34,0,0,0
0.1145,32214,41929,37,25,0,0,0
0.3506,43,68,51,15,1,0,0
1.3703,2133,958,31,24,0,1,0
0.802,249,29,23,17,0,0,1
1.4112,2565,3500,124,13,1,2,1
0.1074,196,125,34,28,0,2,0
0.0503,10723,21,142,39,0,3,1
0.0361,459,65,89,62,0,1,1
2.6614,391,103,28,16,1,0,0
0.0642,2,7861,48,27,0,2,0
0.6743,188,194,73,20,2,0,0
0.0879,35,267,30,28,1,1,0
0.5745,922,10,66,18,0,0,0
0.5527,58,46,204,57,2,1,1
0.404,4027,135,29,21,0,0,0
0.1003,138,5352,19,31,1,1,0
0.2517,73583,292,294,56,1,2,1
0.2879,6,11314,30,32,1,2,0
0.5017,19,96,18,9,0,0,0
0.2693,296,1126,39,4,2,3,0
0.3361,9209,68,261,40,0,1,1
0.4093,32,2459,202,19,1,0,1
1.8322,600,919,33,5,0,0,0
1.197,566,11,146,16,1,2,1
0.3229,1413,1592,23,29,0,0,0
0.152,656,2116,63,33,0,1,0
0.9803,1059,72,38,25,0,2,0
0.1372,14,309,261,42,0,3,1
0.0756,226,208,62,3,0,2,0
