air_temp,process_temp,rotational_speed,torque,tool_wear,failure
296.06,304.65,1720.9,26.14,156.8,0
300.88,309.76,1558.9,23.87,138.9,0
301.69,311.45,1510.1,46.77,148.5,0
298.75,310.41,1622.6,11.82,138.7,0
301.4,310.84,1437.3,44.38,141.2,0
303.2,313.57,1765.3,61.22,24.1,0
295.99,307.67,1399.5,58.83,75.0,0
301.08,311.53,1286.3,44.24,103.3,0
300.02,311.1,1589.9,27.52,34.1,0
301.58,311.98,1484.4,20.45,161.3,0
300.16,309.73,1569.5,31.84,123.5,0
302.28,312.91,1669.3,55.43,8.4,0
300.9,311.34,1405.0,27.86,23.9,0
298.67,309.55,1401.4,45.33,205.2,0
298.0,307.65,1351.1,44.84,10.5,0
302.35,313.57,1452.7,46.5,89.8,1
298.8,309.32,1444.3,44.87,194.9,0
300.96,310.19,1014.1,43.55,185.5,1
299.55,309.68,1648.3,41.69,79.7,0
299.51,309.61,1841.9,31.66,70.1,0
299.7,310.86,1521.9,49.38,89.1,0
299.18,311.05,1412.7,32.9,157.7,0
300.99,310.69,1669.4,32.46,151.7,0
299.56,309.19,1210.4,40.19,201.4,0
302.71,311.98,1477.4,30.59,170.7,0
297.42,307.58,1563.2,45.81,162.5,1
300.51,309.8,1526.1,18.94,35.8,0
300.03,309.62,1424.4,63.84,133.8,0
298.64,305.81,1357.7,26.48,150.7,0
300.88,311.49,1614.6,55.01,93.0,0
298.04,309.63,1582.8,35.98,4.8,0
301.99,313.52,1464.9,32.45,215.3,0
302.15,310.91,1534.0,26.38,50.7,1
300.51,310.61,1538.8,48.29,207.7,0
300.12,310.79,1566.9,56.27,214.7,0
296.92,307.7,1546.9,39.57,15.8,1
297.49,307.2,1622.6,23.77,156.1,0
302.51,314.06,1208.2,39.32,153.1,1
302.82,313.85,1472.2,39.44,30.8,0
298.93,308.3,1733.1,41.1,92.8,1
302.74,314.18,1388.0,38.94,75.9,0
300.65,310.59,1394.4,15.86,62.1,0
300.5,311.3,1525.0,36.57,119.2,0
298.79,308.92,1471.5,38.62,84.8,0
299.55,308.85,1466.3,29.19,69.9,0
300.3,308.81,1675.0,52.51,116.4,1
302.96,314.52,1490.8,63.64,86.7,0
298.17,307.45,1306.2,61.49,68.9,0
298.82,309.14,1607.6,43.65,151.1,0
302.08,313.17,1482.2,26.18,57.3,0
299.72,309.53,1432.4,45.95,90.6,0
296.99,306.59,1374.5,24.98,92.7,0
300.31,309.96,1570.4,21.43,150.2,0
300.32,310.91,1529.2,33.77,166.1,0
301.85,311.28,1526.4,47.74,207.0,0
301.66,312.55,1412.9,23.07,60.9,0
297.77,311.78,949.3,55.32,209.0,1
300.47,310.53,1448.6,27.27,54.1,0
300.39,310.31,1506.3,38.31,52.9,1
299.06,308.85,1398.2,21.09,41.4,0
300.68,310.42,1325.6,48.44,75.9,0
299.35,310.87,1350.3,37.05,185.0,0
300.26,309.74,1653.7,42.48,100.2,0
300.41,309.32,1241.4,46.07,4.9,0
300.91,310.75,1639.6,41.69,213.1,0
296.46,306.44,1471.0,47.0,47.4,0
296.26,306.65,1673.9,28.43,110.6,0
303.17,311.7,1591.6,66.19,185.0,0
299.6,308.81,1620.5,53.01,80.0,0
298.37,308.81,1695.2,47.15,191.7,0
301.52,311.95,1492.9,28.23,76.9,0
303.02,313.54,1414.0,25.96,186.5,0
300.03,310.17,1468.6,56.65,191.5,0
296.9,306.46,1403.2,39.11,219.4,0
301.25,311.54,1439.5,22.61,155.8,0
299.88,309.56,1320.6,35.62,77.0,0
298.51,307.07,1616.0,64.67,51.1,0
301.73,312.37,1491.4,33.14,24.5,0
297.88,308.41,1360.8,47.45,103.8,0
299.19,310.63,1564.9,34.21,88.5,0
301.28,312.25,1463.3,35.25,23.7,0
301.43,311.45,1447.9,51.28,45.5,0
294.59,303.56,1372.1,17.11,100.9,0
297.84,309.1,1540.2,57.1,76.7,0
296.03,305.16,1460.0,62.41,163.1,0
297.28,305.41,1661.9,25.09,99.5,0
301.0,308.47,1354.3,57.62,155.9,0
301.12,310.95,1506.8,49.95,47.7,0
301.31,311.05,1328.3,27.69,28.4,0
303.39,314.85,1676.5,43.82,205.2,0
298.67,308.95,1341.3,46.79,69.8,1
300.96,310.35,1627.3,65.82,78.3,0
298.22,309.45,1286.0,30.6,212.2,0
299.06,309.63,1450.5,45.61,21.6,0
299.19,307.79,1400.3,33.0,211.5,1
298.14,307.36,1215.5,73.26,150.9,1
299.39,307.45,1594.4,54.79,108.8,0
298.13,307.65,1436.3,46.17,143.4,0
299.07,309.63,1536.3,44.32,95.0,0
301.59,310.71,1548.7,43.05,72.8,0
297.91,308.43,1516.8,31.42,207.2,0
301.06,309.88,1281.8,57.16,131.6,0
300.59,311.29,1510.4,28.91,30.8,0
300.48,311.14,1779.0,57.66,192.9,0
298.26,308.41,1455.3,46.26,118.5,0
300.71,309.13,1497.1,38.6,93.0,0
298.16,307.56,1600.9,46.72,113.4,0
299.12,308.94,1524.0,63.27,170.1,0
300.03,310.3,1578.0,31.13,81.8,0
304.29,314.7,1599.5,48.85,19.1,0
300.75,307.98,1712.6,70.49,166.6,1
301.89,312.23,1660.1,36.1,34.8,0
298.79,309.68,1405.1,43.8,179.0,0
299.94,309.46,1475.5,19.59,215.0,0
301.48,309.93,1113.0,66.33,202.6,1
301.12,310.7,1719.6,42.93,52.8,0
299.18,309.78,1345.5,57.59,52.6,1
299.98,311.61,1579.0,30.88,156.7,0
295.63,306.34,1372.1,34.27,198.4,0
297.45,307.8,1524.0,49.61,205.4,0
297.94,307.96,1517.3,56.23,188.0,0
298.06,310.11,1538.5,58.96,1.4,0
301.74,311.4,1742.1,51.13,119.5,0
296.34,307.36,1511.7,30.06,17.8,0
298.61,308.94,1572.8,31.9,49.5,0
297.77,305.29,1545.4,29.36,186.9,0
299.36,310.16,1499.9,43.8,195.2,1
305.99,316.99,1344.1,38.54,193.5,0
299.09,308.82,1762.2,2.39,75.2,0
300.03,309.05,1395.8,25.1,115.3,0
302.4,313.62,1175.9,60.21,176.5,1
300.63,309.49,1401.6,52.94,88.8,0
300.96,310.55,1573.5,65.62,105.9,0
302.04,312.26,1307.9,80.06,215.4,1
301.25,312.97,1592.9,54.02,50.8,1
295.25,305.51,1855.0,62.39,162.7,0
299.06,310.22,1553.9,59.95,211.3,0
301.82,311.44,1411.8,60.11,84.8,0
300.78,310.74,1590.1,28.86,100.4,0
304.65,316.1,1611.8,41.16,101.9,0
301.02,312.37,1449.7,55.39,202.8,0
299.69,310.12,1533.5,45.89,111.3,0
300.29,309.19,1391.6,26.51,212.0,0
295.01,305.21,1191.0,63.06,193.3,1
299.14,310.19,1620.7,42.53,183.1,0
302.38,312.85,1302.5,53.59,2.5,0
299.15,309.86,1690.3,59.01,181.3,0
301.08,310.81,1565.4,56.21,159.0,0
299.54,308.77,1566.2,36.09,51.1,0
302.51,312.18,1490.5,28.01,38.2,0
298.58,309.69,1449.0,19.04,119.1,0
300.93,308.73,1587.8,51.28,78.3,0
301.85,311.1,1502.6,48.32,156.8,0
298.44,307.52,1360.6,45.49,162.9,0
298.76,309.13,1331.5,31.02,202.1,0
300.63,310.39,1334.4,36.26,108.6,0
300.79,311.2,1660.8,54.05,62.6,0
300.55,312.37,1227.6,30.05,133.4,0
299.72,310.23,1482.2,37.01,145.5,0
300.18,310.73,1412.4,16.21,175.8,0
300.4,311.44,1612.3,18.58,72.5,0
299.01,307.71,1346.4,57.37,192.8,0
297.24,306.75,1318.3,48.94,193.4,1
298.89,307.93,1317.0,38.33,154.4,0
300.35,309.54,1248.6,57.52,176.4,1
297.55,307.04,1240.9,47.39,21.5,0
304.0,313.73,1459.6,39.27,40.2,0
298.95,307.75,1422.0,45.16,184.6,0
302.87,312.49,1296.8,71.6,220.1,1
298.33,306.84,1639.0,55.3,35.8,0
302.72,314.47,1639.8,45.45,127.5,0
301.43,310.02,1409.8,55.87,124.7,0
298.28,308.29,1348.8,40.39,104.0,0
299.01,309.43,1491.5,45.01,100.2,0
297.72,307.75,1524.6,45.7,15.8,0
299.02,310.06,1582.3,34.41,218.1,0
299.37,308.63,1511.2,50.42,204.2,0
299.27,310.2,1458.6,40.95,13.4,0
295.75,303.41,1598.2,24.15,92.6,0
297.48,308.71,1490.8,32.22,143.0,0
300.02,310.15,1362.9,30.28,118.0,0
299.35,309.33,1493.6,45.15,19.3,0
299.93,310.39,1753.4,38.65,26.1,0
300.69,309.04,1237.3,65.87,187.1,1
301.59,311.71,1587.8,39.7,123.4,0
298.59,308.3,1595.3,62.24,3.1,0
298.18,308.26,1650.7,47.9,56.8,0
301.65,313.72,1614.3,41.17,130.3,0
297.78,307.8,1532.1,40.49,22.6,0
303.35,313.7,1420.5,45.56,85.7,0
297.46,308.2,1106.3,63.09,246.5,1
300.83,311.78,1372.6,58.35,0.9,0
297.42,307.22,1407.4,32.3,130.4,0
300.65,310.11,1542.7,37.33,209.0,1
301.14,312.18,1626.0,33.53,191.0,0
300.2,307.19,1621.2,38.98,179.9,0
300.46,313.26,1589.2,45.8,179.7,0
302.15,311.76,1492.4,10.09,9.0,0
301.76,310.15,1471.1,48.28,165.6,1
302.87,314.14,1534.6,55.2,161.5,0
300.11,310.31,1539.2,50.89,132.1,0
298.75,309.71,1432.0,41.86,114.0,0
299.15,308.53,1681.6,36.87,211.1,0
303.64,314.92,1324.7,38.83,59.3,0
301.4,310.76,1494.6,35.1,136.2,0
296.68,306.52,1430.2,31.99,120.4,0
299.77,310.71,1362.2,39.21,68.6,0
298.69,308.06,1637.3,59.73,10.3,0
301.73,311.61,1480.6,48.28,42.8,0
298.55,307.02,1440.7,22.68,124.0,0
298.66,310.3,1432.9,17.68,23.7,0
299.51,308.73,1481.5,23.81,153.7,0
300.05,310.02,1353.6,52.81,207.0,0
299.9,310.35,1534.8,21.46,151.4,0
300.12,310.35,1563.5,40.74,127.5,0
302.8,312.46,1677.8,57.79,174.6,1
302.31,311.94,1216.1,60.81,151.6,1
298.59,307.48,1528.1,41.32,92.1,0
295.98,308.79,1430.1,56.06,52.4,0
299.48,309.8,1424.7,57.87,157.1,0
297.17,308.54,1583.4,30.53,7.5,0
302.18,311.33,1437.9,47.52,186.0,0
300.46,311.07,1467.8,50.5,7.4,0
300.28,309.93,1387.1,18.81,110.9,0
295.73,306.78,916.8,63.03,219.1,1
302.92,313.39,1712.7,35.95,47.6,0
300.73,310.38,1630.3,47.18,157.6,0
300.5,310.65,1302.1,39.89,171.1,0
299.8,309.78,1541.2,29.1,169.7,0
299.8,309.11,1315.6,52.82,139.1,0
300.16,309.1,1567.0,41.77,57.3,0
296.32,304.69,1389.4,59.28,199.7,1
296.76,305.6,1370.4,53.68,189.9,0
300.98,309.19,1508.0,49.53,17.2,0
300.97,312.38,1438.1,48.13,110.4,0
301.49,312.56,1672.8,40.13,114.4,0
300.54,311.29,1460.2,16.3,86.6,0
295.84,306.43,1551.2,37.24,200.1,0
299.3,309.2,1441.7,44.16,179.2,0
300.13,310.33,1573.9,48.47,75.8,0
300.06,310.14,1499.2,18.09,165.3,0
297.24,307.44,1303.5,34.33,80.5,0
298.92,309.92,1720.3,38.22,80.0,0
302.94,314.14,1588.3,37.59,213.4,0
301.98,311.41,1392.2,25.67,195.8,0
298.09,307.72,1347.9,47.89,214.6,0
302.34,312.9,1445.7,46.72,53.0,0
300.33,311.29,1595.1,43.07,209.1,0
302.3,312.67,1520.7,39.29,176.8,0
301.49,311.23,1486.1,40.65,196.0,0
300.37,311.39,1657.4,45.0,29.6,0
302.96,314.59,1317.5,16.04,138.4,0
299.67,309.49,1595.3,45.0,122.8,0
296.53,307.63,1471.6,36.18,202.5,1
298.71,307.74,1407.8,43.12,144.7,0
302.76,311.67,1385.9,38.5,147.1,0
300.61,310.13,1396.3,37.48,217.5,0
296.16,307.55,1478.8,62.3,63.8,0
301.22,310.68,1459.5,58.27,182.4,0
298.36,307.48,1361.5,35.34,82.1,0
300.38,308.54,1371.7,55.89,114.3,0
299.85,310.94,1246.6,40.31,190.6,1
305.9,316.48,1488.5,60.08,246.0,1
299.62,310.79,1350.0,44.69,210.0,0
300.48,309.31,1344.1,44.86,190.0,0
302.09,313.41,1419.9,33.35,125.8,0
302.03,313.79,1555.8,46.12,34.9,0
298.67,309.05,1654.6,23.78,62.7,0
296.05,308.55,1624.1,27.11,153.9,1
295.78,306.94,1659.7,37.54,180.5,0
303.55,313.57,1429.7,57.27,176.2,1
298.78,310.27,1443.3,2.77,188.3,1
300.58,310.46,1478.9,40.6,114.2,0
302.29,312.33,1460.0,49.44,58.1,0
299.12,308.44,1646.7,35.23,11.5,0
301.18,311.0,1386.5,25.14,99.2,0
301.31,312.69,1588.0,30.98,79.2,0
301.06,311.51,1594.5,47.4,48.6,0
299.52,309.1,1549.5,43.64,95.8,0
296.82,307.49,1435.8,46.36,11.9,0
294.14,304.28,1344.9,40.24,69.9,0
297.48,307.63,1430.0,45.34,101.7,0
301.07,311.71,1613.0,53.63,10.7,0
302.87,309.99,1578.3,41.1,52.4,1
297.37,306.08,1511.9,13.44,66.2,0
306.33,320.32,1259.6,89.35,203.3,1
300.0,311.84,1398.4,50.55,22.9,0
297.09,304.9,1546.7,40.27,164.5,0
301.2,310.75,1643.7,29.7,46.1,0
299.79,308.62,1559.4,60.5,154.8,1
296.7,306.0,1521.2,44.85,128.5,0
299.26,308.85,1565.1,47.23,200.8,0
301.09,313.58,1589.6,26.41,118.8,0
299.86,309.05,1512.1,32.96,167.5,0
296.11,304.28,1350.8,43.59,219.7,0
303.25,312.57,1420.0,51.4,197.0,0
301.33,311.74,1513.1,46.39,142.9,0
297.07,308.99,1382.6,56.08,84.7,0
301.95,311.79,1337.5,48.55,161.5,0
299.57,310.05,1472.2,45.2,25.5,0
302.4,311.98,1535.1,41.73,75.3,0
300.94,312.46,952.5,65.1,199.5,1
299.47,308.51,1605.9,36.55,132.6,0
297.22,307.0,1593.6,31.97,216.1,0
299.47,307.93,1662.3,37.43,179.3,0
299.05,308.63,1457.1,40.1,8.6,0
299.33,308.59,1428.7,30.03,219.9,0
300.74,311.03,1569.4,25.8,46.1,0
301.75,311.79,1430.2,55.16,17.5,0
302.28,313.71,1356.7,25.21,14.6,0
300.2,310.66,1539.8,52.27,127.0,0
299.8,308.4,1397.3,35.3,6.6,0
298.49,310.05,1604.9,38.97,66.9,0
299.58,310.28,1573.2,30.73,177.4,0
299.76,310.34,1591.4,47.21,94.0,0
298.74,309.06,1696.6,26.26,6.0,0
299.66,310.26,1496.8,48.22,73.3,0
297.47,307.15,1300.4,44.8,51.5,0
301.51,311.22,1302.2,37.43,64.3,0
295.42,306.62,1397.2,53.59,185.7,0
300.15,310.77,1425.1,46.57,106.3,1
302.27,312.43,1371.1,38.93,72.3,0
301.12,311.6,1679.0,41.0,167.3,0
303.63,311.92,1396.1,39.91,203.9,0
302.77,313.07,1493.7,49.33,197.4,1
300.45,310.67,1498.8,43.56,13.1,0
302.77,312.29,1396.7,43.5,111.3,0
297.75,310.48,1235.6,83.34,176.2,1
300.19,310.71,1629.1,22.96,136.5,0
299.62,311.64,1508.1,47.36,93.7,0
298.74,309.71,1484.3,44.01,213.2,0
299.37,309.67,1489.4,20.75,70.0,0
301.39,310.93,1493.6,46.91,41.6,0
308.91,319.37,1078.6,72.46,185.9,1
304.38,313.14,1412.0,29.15,183.7,1
300.08,311.05,1465.7,30.6,113.4,0
297.57,307.17,1429.3,46.63,27.9,0
299.35,308.43,1515.1,62.22,145.0,0
300.03,309.26,1642.8,40.46,106.9,0
298.34,309.0,1522.5,46.49,116.5,0
302.83,312.8,1314.7,32.46,94.9,0
299.9,309.15,1546.5,52.79,33.2,0
302.42,313.06,1364.4,56.37,15.0,0
301.04,310.81,1715.7,10.62,172.6,0
299.42,306.66,1322.1,55.89,182.8,1
297.88,307.82,1460.9,56.72,138.7,0
302.9,312.52,1545.5,21.27,95.9,0
300.5,310.98,1418.7,38.41,104.7,0
300.57,311.7,1409.7,50.56,150.8,0
299.95,308.73,1458.7,66.47,51.7,0
301.06,308.22,1488.8,44.64,195.9,1
295.75,307.41,1585.6,59.96,53.7,0
301.18,312.51,1403.4,35.03,200.8,0
300.13,311.58,1459.4,46.19,200.3,0
305.74,317.07,1006.9,68.46,168.6,1
299.07,309.71,1407.7,71.1,35.5,0
303.02,313.31,1462.5,49.19,193.8,1
302.66,313.88,1566.0,65.97,8.2,0
297.28,309.46,1455.7,56.59,117.4,0
302.41,311.88,1303.3,37.55,121.0,0
301.45,312.58,1315.5,26.39,41.8,0
302.8,313.16,1822.1,56.62,46.2,0
298.26,307.49,1580.3,30.68,97.7,1
298.96,308.9,1475.6,40.66,48.9,0
302.31,314.07,1644.7,46.9,219.4,1
298.57,308.41,1585.3,39.79,148.8,0
299.19,308.01,1717.3,34.09,59.1,0
296.81,305.24,1528.2,42.21,160.5,0
298.48,307.25,1815.2,29.66,153.7,0
300.24,309.02,1752.6,41.3,190.0,1
300.06,309.29,1623.0,29.15,207.0,1
300.47,311.03,1289.3,62.55,228.3,1
303.09,313.66,1493.2,48.32,71.4,0
298.68,309.82,1452.2,81.96,150.3,1
299.02,308.63,1648.0,47.27,13.9,0
298.48,306.81,1477.6,37.56,84.1,0
299.41,308.69,1725.9,36.18,21.9,0
301.11,312.61,1517.4,19.74,118.9,0
299.47,307.62,1667.4,58.07,5.3,0
300.08,310.48,1424.6,39.08,49.1,0
300.23,310.63,1606.6,59.95,208.5,0
303.45,311.43,1523.4,34.63,27.2,0
302.31,312.94,1444.7,50.89,13.3,0
298.94,306.59,1515.8,29.21,205.9,0
301.54,312.21,1373.7,28.11,30.5,0
299.29,309.44,1629.3,56.77,46.6,0
301.96,313.08,1549.7,38.97,39.5,0
297.44,306.58,1539.8,36.1,162.5,0
297.63,306.83,1279.7,31.98,24.0,0
298.6,306.99,1334.6,39.77,91.3,0
301.56,311.46,1339.9,69.36,72.5,0
301.85,309.53,1446.2,45.3,202.1,1
301.77,311.54,1381.7,26.83,173.1,0
298.88,307.23,1596.6,32.92,182.2,0
297.01,305.71,1428.3,46.54,160.5,0
300.36,310.02,1427.6,54.18,123.8,0
304.05,312.56,1528.4,25.6,54.5,0
302.99,312.52,1639.0,34.59,129.5,0
301.38,313.62,1270.4,55.46,156.7,1
302.47,313.13,1642.3,39.8,170.9,1
300.4,310.7,1546.9,50.93,211.7,0
298.67,310.51,1492.4,46.47,105.7,0
296.46,304.15,1113.0,19.54,219.4,1
301.83,311.52,1586.6,32.63,196.5,0
301.46,311.74,1520.7,43.21,76.8,0
297.94,307.35,1607.0,38.61,211.0,0
299.64,310.95,1535.3,47.46,55.5,0
297.63,308.48,1511.7,48.71,19.2,0
301.13,310.58,1367.8,39.71,113.5,1
300.07,309.57,1230.8,49.75,213.8,1
302.27,312.07,1489.0,34.71,115.5,0
300.15,310.71,1730.3,38.72,176.0,0
302.04,312.71,1440.9,61.62,69.8,0
300.61,311.85,1362.8,35.06,178.0,0
301.65,312.51,1318.4,54.57,116.2,0
302.07,312.07,1363.8,47.27,209.0,1
301.12,312.01,1305.0,36.51,67.7,0
300.97,311.09,1516.0,49.03,67.7,0
296.58,305.9,1294.6,29.05,221.7,1
300.36,310.42,1439.3,41.03,172.2,0
302.09,312.87,1418.2,28.62,155.9,0
301.11,311.2,1458.7,29.44,135.4,0
301.86,313.16,1415.5,53.53,204.7,1
298.16,309.1,1399.9,24.84,114.7,0
296.16,306.68,1536.7,47.11,134.9,0
297.2,306.42,1546.1,36.32,128.8,0
300.0,313.07,1603.7,37.46,44.0,0
297.9,306.33,1402.2,28.31,28.5,0
296.28,305.63,1527.1,31.38,8.3,0
297.57,307.16,1586.8,34.59,142.3,0
300.68,311.78,1493.2,43.18,193.1,0
299.96,310.62,1627.7,26.23,116.1,0
303.06,314.25,1450.8,30.74,131.0,0
301.23,310.57,1701.4,53.55,206.9,0
302.82,313.75,1522.1,49.19,70.2,0
299.46,309.48,1425.6,48.9,66.3,0
298.0,307.61,1540.3,42.4,95.5,0
299.96,309.82,1683.1,56.73,58.2,0
299.87,310.01,1633.5,42.78,107.2,0
299.68,312.28,1556.3,35.28,48.7,0
302.07,310.8,1026.9,57.91,193.0,1
300.84,312.3,1428.6,46.91,42.0,0
300.26,310.68,1256.0,62.18,204.3,0
299.89,311.12,1619.6,43.25,170.4,0
299.34,308.87,1432.9,55.63,6.0,0
299.08,310.22,1337.5,23.9,95.8,1
297.03,308.31,1497.3,62.31,34.3,0
302.83,313.41,1466.8,36.35,156.2,0
302.06,312.01,1416.5,36.36,29.2,0
296.81,306.05,1388.5,30.53,215.8,0
300.49,313.73,1558.4,36.53,202.1,1
296.53,306.26,1389.3,45.52,187.7,0
304.85,312.65,1248.6,66.28,181.9,1
301.72,313.01,1728.4,24.35,157.7,0
298.95,309.02,1436.7,50.96,68.7,0
305.65,316.17,1485.1,44.31,171.1,1
303.17,312.38,1288.6,37.34,127.9,0
298.34,308.86,1643.2,30.7,123.4,0
299.62,309.21,1609.3,45.64,169.6,0
303.16,312.95,1088.6,24.66,215.8,1
302.26,312.12,1570.8,53.6,135.8,0
299.57,307.83,1414.6,46.43,212.2,0
300.95,310.46,1646.4,34.32,147.3,0
299.22,311.3,1568.6,44.16,149.9,0
296.44,307.37,1426.2,56.55,133.2,0
303.02,313.02,1467.1,34.89,67.7,0
303.52,314.38,1557.7,60.89,180.8,0
300.72,312.45,1552.8,40.4,138.3,0
300.88,310.37,1753.7,18.09,188.6,0
296.32,306.59,1423.8,41.47,200.9,0
302.74,312.86,1575.4,32.5,0.1,0
297.62,308.06,1474.2,43.2,68.8,0
303.06,313.76,1478.5,27.89,15.1,1
302.21,310.99,1566.7,33.87,129.9,1
303.22,312.58,1471.9,49.59,161.2,0
298.57,307.25,1779.1,15.69,38.2,0
296.88,305.48,1721.8,53.26,87.1,0
296.57,307.55,1445.5,34.54,179.7,0
300.18,311.05,1594.7,35.72,28.9,0
299.76,309.57,1705.9,29.46,195.2,0
302.82,313.46,1360.7,32.97,87.3,0
298.18,309.25,1184.7,57.5,156.1,1
302.78,312.24,1474.7,30.43,87.6,0
298.29,307.85,1630.9,49.83,15.6,0
302.52,313.53,1622.6,58.99,64.4,0
300.6,311.02,1460.2,18.17,76.6,0
300.13,310.97,1511.7,36.2,81.9,0
300.2,310.72,1395.2,46.33,134.7,0
306.41,317.44,1128.9,65.28,214.2,1
299.25,309.6,1476.5,36.93,52.2,0
301.82,311.47,1328.2,34.21,24.4,0
298.66,310.13,1556.6,43.13,99.8,0
299.1,310.91,1523.3,35.15,157.4,0
302.53,312.52,1444.6,36.85,28.3,0
301.55,311.95,1546.0,31.04,5.2,0
300.14,310.33,1445.1,44.04,120.9,0
302.96,314.35,1477.7,30.38,96.0,0
302.42,315.24,1588.9,40.36,26.4,0
296.13,306.45,1632.4,19.8,55.0,0
298.82,306.68,1433.3,26.4,115.9,0
299.54,310.33,1554.1,46.71,145.1,0
297.96,307.42,1631.7,28.4,201.9,0
298.37,306.98,1331.7,51.95,50.6,0
298.03,307.85,1564.4,44.68,76.4,0
302.9,312.4,1421.4,55.78,166.0,1
304.77,314.58,1622.8,41.4,32.7,0
300.78,311.22,1409.2,36.06,94.7,0
302.27,310.82,1584.4,32.32,189.2,0
301.11,312.93,1283.1,52.08,221.7,1
300.06,308.58,1499.6,33.87,144.1,0
300.5,315.24,1199.4,49.93,214.9,1
299.84,310.71,1316.5,36.6,204.3,0
298.69,305.16,1588.7,53.75,185.7,0
300.63,310.38,1621.5,37.69,29.2,0
298.9,308.36,1471.2,47.83,111.9,0
300.88,310.81,1347.1,86.09,211.9,1
303.08,313.7,1544.0,43.19,179.8,1
297.28,306.74,1447.6,35.86,147.0,0
298.18,309.29,1524.5,31.27,151.2,0
298.49,308.21,1547.8,30.77,90.6,0
300.74,311.2,1543.4,44.01,118.0,0
302.24,312.86,1463.8,48.64,148.6,0
298.01,309.27,1478.4,45.77,51.5,0
300.19,310.95,1520.4,27.01,172.3,0
299.5,308.06,1146.4,50.75,226.3,1
297.18,305.88,1682.8,43.54,73.0,0
303.92,312.77,1440.9,35.43,84.0,0
299.98,309.23,1527.1,38.29,207.5,0
295.92,306.0,1396.5,50.25,141.6,0
298.87,307.94,1431.9,30.27,140.1,0
301.97,311.58,1354.0,51.05,48.9,0
299.67,310.76,1597.4,43.69,168.9,0
301.77,310.46,1563.5,29.34,197.0,0
302.26,312.42,1130.1,39.71,58.1,0
298.26,307.81,1486.6,44.16,27.6,0
298.06,308.01,1565.8,16.8,77.5,0
299.31,311.22,1553.6,37.58,99.1,0
296.13,305.61,1631.1,33.42,75.8,0
299.65,308.49,1597.4,27.91,90.5,0
303.14,313.9,1380.8,38.71,67.8,0
296.05,306.0,1469.2,60.53,152.4,0
301.25,313.6,1713.8,34.8,189.5,0
299.09,308.87,1527.2,38.58,73.6,0
300.94,310.76,1569.1,39.98,159.8,0
300.03,309.65,1526.4,21.78,185.2,0
303.83,315.02,1507.0,27.1,32.8,0
300.76,309.4,1691.8,38.11,171.1,0
302.13,313.25,1305.7,35.04,82.2,0
297.35,308.44,1544.1,35.03,64.7,0
297.84,307.6,1588.6,48.46,7.3,0
302.95,314.97,1448.4,48.19,11.4,0
300.23,308.59,1488.5,51.75,54.1,0
301.69,311.28,1543.3,25.27,8.7,0
297.94,307.78,1320.0,67.17,8.6,0
299.34,309.15,1438.5,26.03,13.9,0
303.02,312.9,1623.3,44.79,18.0,0
297.95,308.69,1364.6,41.8,68.0,0
297.83,309.0,1470.8,50.42,56.4,0
297.24,307.41,1321.2,52.45,19.8,0
297.99,308.28,1268.5,59.68,156.1,0
298.3,307.92,1347.8,53.42,216.2,0
297.42,307.62,1298.6,23.83,110.9,0
301.71,313.71,1432.9,40.1,199.5,0
299.77,308.13,1489.0,56.02,155.9,0
300.83,311.21,1462.0,34.9,71.6,0
300.46,309.3,1186.8,56.79,181.6,1
299.58,309.42,1607.8,27.46,219.3,0
299.29,308.81,1630.1,48.54,214.4,0
302.38,313.34,1467.8,53.89,136.1,0
304.24,313.91,1520.5,11.87,70.5,0
299.76,309.66,1584.8,43.9,142.5,0
299.63,309.76,1371.0,30.84,64.1,0
300.01,310.22,1372.9,55.69,58.9,0
303.15,311.51,1410.1,58.42,70.3,0
299.03,308.39,1323.1,32.26,13.6,0
296.08,306.67,1233.7,47.63,183.3,0
301.16,311.08,1641.8,59.58,88.5,0
298.67,309.12,1449.2,37.47,181.7,0
298.17,308.41,1446.2,14.09,129.1,0
296.93,307.65,1644.1,60.25,122.1,0
300.8,310.54,1655.6,68.11,159.2,0
300.97,311.46,1478.7,29.7,207.6,0
301.56,312.17,1432.5,36.98,2.7,0
300.3,309.83,1494.2,41.7,14.8,0
298.18,309.02,1521.2,39.4,56.1,0
300.5,309.03,1540.6,15.77,148.9,0
306.12,315.33,1296.5,31.5,35.4,0
297.81,308.53,1443.9,29.32,172.4,0
295.64,305.61,1314.6,53.12,128.4,0
301.73,311.05,1387.3,45.83,115.9,0
302.77,312.45,1522.2,22.34,7.0,0
300.26,309.6,1507.2,38.73,147.6,0
299.34,309.25,1357.9,60.48,185.7,0
298.87,308.29,1511.7,32.32,175.9,1
297.84,307.41,1818.3,34.78,98.1,0
302.32,312.06,1359.4,35.13,175.5,0
300.32,311.24,1363.5,28.5,211.4,0
298.67,306.32,1552.8,47.64,100.8,0
295.51,305.13,1427.3,29.57,3.2,0
297.75,307.47,1428.5,46.98,220.0,0
302.87,313.77,1519.6,16.64,137.1,0
298.61,308.98,1422.8,26.54,181.8,0
301.51,311.34,1446.8,49.25,38.7,0
299.02,309.04,1329.9,45.06,169.3,1
298.58,307.78,1357.3,40.08,16.9,0
299.51,309.09,1568.4,37.27,148.6,0
300.38,310.17,1465.6,31.62,129.2,0
